DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2008,5.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2009,6.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2010,6.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2011,6.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2012,6.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2013,6.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2014,7.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2015,6.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2016,7.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2017,6.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2018,7.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2019,6.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2020,8.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2021,6.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2022,7.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Liechtenstein,2023,6.8,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1960,7.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1961,7.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1962,8.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1963,8.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1964,7.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1965,7.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1966,7.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1967,8.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1968,8.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1969,8.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1970,8.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1971,8.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1972,9.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1973,9.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1974,9.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1975,9.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1976,9.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1977,9.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1978,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1979,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1980,10.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1981,10.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1982,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1983,10.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1984,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1985,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1986,10.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1987,10.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1988,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1989,10.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1990,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1991,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1992,11.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1993,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1994,12.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1995,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1996,11.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1997,11.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1998,11.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,1999,11.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2000,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2001,11.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2002,11.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2003,12.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2004,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2005,13.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2006,13.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2007,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2008,13.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2009,13.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2010,13.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2011,13.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2012,13.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2013,14.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2014,13.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2015,14.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2016,14.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2017,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2018,14.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2019,13.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2020,15.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2021,17.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2022,15.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Lithuania,2023,12.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1960,11.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1961,11.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1962,12.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1963,12.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1964,11.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1965,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1966,12.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1967,12.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1968,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1969,12.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1970,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1971,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1972,11.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1973,12.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1974,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1975,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1976,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1977,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1978,11.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1979,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1980,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1981,11.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1982,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1983,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1984,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1985,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1986,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1987,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1988,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1989,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1990,9.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1991,9.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1992,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1993,9.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1994,9.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1995,9.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1996,9.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1997,9.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1998,9.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,1999,8.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2000,8.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2001,8.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2002,8.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2003,9.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2004,7.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2005,7.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2006,8.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2007,8.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2008,7.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2009,7.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2010,7.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2011,7.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2012,7.3,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2013,7.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2014,6.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2015,7.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2016,6.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2017,7.1,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2018,7.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2019,6.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2020,7.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2021,7.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2022,6.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Luxembourg,2023,6.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1960,10.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1961,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1962,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1963,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1964,9.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1965,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1966,10.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1967,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1968,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1969,11.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1970,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1971,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1972,11.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1973,11.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1974,11.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1975,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1976,12.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1977,12.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1978,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1979,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1980,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1981,12.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1982,12.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1983,12.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1984,13.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1985,13.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1986,12.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1987,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1988,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1989,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1990,13.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1991,13.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1992,13.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1993,15.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1994,16.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1995,15.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1996,14.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1997,13.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1998,14.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,1999,13.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2000,13.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2001,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2002,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2003,14.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2004,14.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2005,14.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2006,14.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2007,15.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2008,14.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2009,14.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2010,14.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2011,13.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2012,14.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2013,14.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2014,14.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2015,14.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2016,14.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2017,14.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2018,15.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2019,14.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2020,15.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2021,18.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2022,16.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Latvia,2023,14.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Monaco,2004,15.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Monaco,2015,7.6,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Monaco,2016,7.9,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Monaco,2018,6.6,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,1996,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,1997,11.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,1998,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,1999,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2000,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2001,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2002,11.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2003,11.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2004,11.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2005,12.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2006,12.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2007,12.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2008,11.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2009,11.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2010,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2011,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2012,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2013,10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2014,11.1,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2015,12.4,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2016,13.5,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2017,13.1,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2018,13.5,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2019,13.4,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2020,15.3,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2021,17.5,e
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2022,14.2,ep
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Moldova,2023,13.7,ep
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,1995,8.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,1996,8.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,1997,8.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,1998,8.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,1999,8.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,2000,9.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,2001,8.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude death rate,Montenegro,2002,9.0,
